weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2023-06-18,Wednesday,Conditioning,1,1,A,PARTNER PUSH-UPS TAPS,Lower,FALSE,
2023-06-18,Wednesday,Conditioning,1,1,B,PARTNER SIDE TO SIDE SQUATS,Lower,FALSE,
2023-06-18,Wednesday,Conditioning,1,1,C,PARTNER V-SETS,Lower,FALSE,
2023-06-18,Wednesday,Conditioning,1,2,A,KB FRONTAL RAISES,Lower,FALSE,
2023-06-18,Wednesday,Conditioning,1,2,B,"SQUAT HOLD 1,2",Lower,FALSE,
2023-06-18,Wednesday,Conditioning,1,2,C,EXPLOSIVE FRONT JUMPS,Lower,FALSE,
2023-06-18,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-18,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-18,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-18,Thursday,Kickboxing,1,1,A,KB LATERAL RAISES,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,1,1,B,BACK LUNGE TO KNEE DRIVE,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,1,1,C,V-SETS KB PULL THROUGH,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,1,2,A,FLAPPY BIRDS,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,1,2,B,BOUNCING SQUATS,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,1,2,C,WEIGHTED JUMPING JACKS,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,2,,A,3 - 3 - 2 - 5 - 2,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,2,,B,2 - 1 - SLIP L - 1 - 2 - 3,Mixed,FALSE,
2023-06-18,Thursday,Kickboxing,2,,C,10 SEC STEP IN JAB,Mixed,FALSE,
2023-06-25,Sunday,Kickboxing,1,1,A,RB ROWS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,1,B,PIKE PUSH-UPS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,1,C,"SET-UPS 1,2",Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,2,A,RB HIGH ROWS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,2,B,TRICEPS GET-UPS,Upper,FALSE,
